desc,id,name,other.comment,other.created_by,other.creation_date,other.deprecated,other.disjointWith,other.hasAlternativeId,other.namespace,other.onProperty,other.someValuesFrom,other.subset,other.xref,relations.can_be,relations.is_a,id_type,id_number
An atrial heart septal defect that has material basis in heterozygous mutation in the CITED2 gene on chromosome 6q23.3.,DOID:0110113,atrial heart septal defect 8,,,,,,,,,,,"[ICD10CM:Q21.1, OMIM:614433]",,[DOID:1882],DOID,110113
An atrial heart septal defect type 5 that has material basis in heterozygous mutation in the ACTC1 gene on chromosome 15q14.,DOID:0110110,atrial heart septal defect 5,,,,,,,,,,,"[ICD10CM:Q21.1, OMIM:612794]",,[DOID:1882],DOID,110110
An atrial heart septal defect type 6 that has material basis in heterozygous mutation in the TLL1 gene on chromosome 4q32.,DOID:0110111,atrial heart septal defect 6,,,,,,,,,,,"[ICD10CM:Q21.1, OMIM:613087]",,[DOID:1882],DOID,110111
A Leber congenital amaurosis that has_material_basis_in mutation in the KCNJ13 gene on chromosome 2q37.,DOID:0110118,Leber congenital amaurosis 16,,,,,,,,,,,"[ICD10CM:H35.5, OMIM:614186]",,[DOID:14791],DOID,110118
An autoimmune lymphoproliferative syndrome that has material basis in homozygous mutation in the PRKCD gene on chromosome 3p21.,DOID:0110119,autoimmune lymphoproliferative syndrome type 3,,,,,,,,,,,"[ICD10CM:D47.9, OMIM:615559]",,[DOID:6688],DOID,110119
,DOID:13037,mechanical lagophthalmos,,,,,,,[disease_ontology],,,,"[ICD10CM:H02.22, ICD9CM:374.22, SNOMEDCT_US_2016_03_01:193939008, SNOMEDCT_US_2016_03_01:21783006, UMLS_CUI:C0155198]",,[DOID:12959],DOID,13037
"A relapsing fever that is characterized by relapsing or recurring episodes of fever, has_material basis_in Borrelia hermsii, has_material basis_in Borrelia parkeri or has_material basis_in Borrelia duttoni, which are transmitted_by soft ticks (Ornithodoros parkeri and Ornithodoros hermsii). The infection has_symptom tachypnea, has_symptom tachycardia, has_symptom hepatosplenomegaly and has_symptom lymphadenopathy.",DOID:13036,tick-borne relapsing fever,,,,,,,[disease_ontology],,,"[http://purl.obolibrary.org/obo/doid#gram-negative_bacterial_infectious_disease, http://purl.obolibrary.org/obo/doid#tick-borne_infectious_disease, http://purl.obolibrary.org/obo/doid#zoonotic_infectious_disease]","[ICD10CM:A68.1, ICD9CM:087.1, NCI:C34976, SNOMEDCT_US_2016_03_01:10301003, SNOMEDCT_US_2016_03_01:186821005, UMLS_CUI:C0035022]",,[DOID:13034],DOID,13036
,DOID:0080125,mitochondrial DNA depletion syndrome 6,,,,,,,,,,,[OMIM:256810],,[DOID:700],DOID,80125
,DOID:0080124,mitochondrial DNA depletion syndrome 5,,,,,,,,,,,[OMIM:612073],,[DOID:700],DOID,80124
,DOID:0080127,mitochondrial DNA depletion syndrome 8a,,,,,,,,,,,[OMIM:612075],,[DOID:700],DOID,80127
,DOID:0080126,mitochondrial DNA depletion syndrome 7,,,,,,,,,,,[OMIM:256810],,[DOID:700],DOID,80126
,DOID:0080121,mitochondrial DNA depletion syndrome 3,,,,,,,,,,,[OMIM:251880],,[DOID:700],DOID,80121
,DOID:13658,infective urethral stricture,,,,,,,[disease_ontology],,,,"[ICD9CM:598.01, UMLS_CUI:C0156282]",,[DOID:1829],DOID,13658
,DOID:0080123,mitochondrial DNA depletion syndrome 4b,,,,,,,,,,,[OMIM:613662],,[DOID:700],DOID,80123
,DOID:0080122,mitochondrial DNA depletion syndrome 4a,,,,,,,,,,,[OMIM:203700],,[DOID:700],DOID,80122
,DOID:13655,acquired tear duct stenosis,,,,,,,[disease_ontology],,,,"[ICD10CM:H04.55, ICD9CM:375.56, SNOMEDCT_US_2016_03_01:155184002, SNOMEDCT_US_2016_03_01:193995004, SNOMEDCT_US_2016_03_01:267739007, SNOMEDCT_US_2016_03_01:90056003, UMLS_CUI:C0155248]",,[DOID:1400],DOID,13655
,DOID:13654,stenosis of lacrimal passage,,,,,,,[disease_ontology],,,,"[ICD10CM:H04.54, ICD10CM:H04.549, ICD9CM:375.53, SNOMEDCT_US_2016_03_01:193992001, SNOMEDCT_US_2016_03_01:81345003, UMLS_CUI:C0155245]",,"[DOID:1400, DOID:530]",DOID,13654
,DOID:13656,gastrin secretion abnormality,,,,,,,[disease_ontology],,,,"[ICD9CM:251.5, SNOMEDCT_US_2016_03_01:190443003, SNOMEDCT_US_2016_03_01:190445005, SNOMEDCT_US_2016_03_01:47344007, UMLS_CUI:C0000774]",,[DOID:1428],DOID,13656
,DOID:0080129,mitochondrial DNA depletion syndrome 11,,,,,,,,,,,[OMIM:615084],,[DOID:700],DOID,80129
,DOID:0080128,mitochondrial DNA depletion syndrome 9,,,,,,,,,,,[OMIM:245400],,[DOID:700],DOID,80128
,DOID:13653,stenosis of lacrimal punctum,,,,,,,[disease_ontology],,,,"[ICD10CM:H04.56, ICD9CM:375.52, SNOMEDCT_US_2016_03_01:74783009, UMLS_CUI:C0155244]",,"[DOID:1400, DOID:530]",DOID,13653
,DOID:8674,lymphosarcoma involving intrapelvic lymph nodes,,,,[true],,,[disease_ontology],,,,,,,DOID,8674
,DOID:8675,lymphosarcoma,,,,,,[DOID:8967],[disease_ontology],,,,"[ICD10CM:C85.9, ICD9CM:200.0, ICD9CM:200.1, ICD9CM:200.7, MESH:D008228, NCI:C26919, NCI:C27824, NCI:C3210, NCI:C3211, NCI:C3458, NCI:C3459, NCI:C3462, NCI:C3463, SNOMEDCT_US_2016_03_01:109964000, SNOMEDCT_US_2016_03_01:118601006, SNOMEDCT_US_2016_03_01:118604003, SNOMEDCT_US_2016_03_01:128929007, SNOMEDCT_US_2016_03_01:134176000, SNOMEDCT_US_2016_03_01:154579006, SNOMEDCT_US_2016_03_01:154580009, SNOMEDCT_US_2016_03_01:154583006, SNOMEDCT_US_2016_03_01:188488003, SNOMEDCT_US_2016_03_01:188497004, SNOMEDCT_US_2016_03_01:188498009, SNOMEDCT_US_2016_03_01:188508003, SNOMEDCT_US_2016_03_01:188675007, SNOMEDCT_US_2016_03_01:188676008, SNOMEDCT_US_2016_03_01:189964003, SNOMEDCT_US_2016_03_01:189965002, SNOMEDCT_US_2016_03_01:189982000, SNOMEDCT_US_2016_03_01:189983005, SNOMEDCT_US_2016_03_01:189986002, SNOMEDCT_US_2016_03_01:190012002, SNOMEDCT_US_2016_03_01:190168009, SNOMEDCT_US_2016_03_01:1929004, SNOMEDCT_US_2016_03_01:269628007, SNOMEDCT_US_2016_03_01:271385002, SNOMEDCT_US_2016_03_01:373168002, SNOMEDCT_US_2016_03_01:40152000, SNOMEDCT_US_2016_03_01:63086004, SNOMEDCT_US_2016_03_01:67824002, UMLS_CUI:C0024302, UMLS_CUI:C0024304, UMLS_CUI:C0024305, UMLS_CUI:C0024306, UMLS_CUI:C0079740, UMLS_CUI:C0079741, UMLS_CUI:C0079747, UMLS_CUI:C0079757, UMLS_CUI:C0079770, UMLS_CUI:C3714542]",,"[DOID:0060073, DOID:1115]",DOID,8675
,DOID:8676,malignant histiocytosis involving lymph nodes of multiple sites,,,,[true],,,[disease_ontology],,,,,,,DOID,8676
,DOID:8677,perinatal necrotizing enterocolitis,,,,,,,[disease_ontology],,,,"[MESH:D020345, NCI:C84915, SNOMEDCT_US_2016_03_01:2707005, SNOMEDCT_US_2016_03_01:397729009, SNOMEDCT_US_2016_03_01:51180003, UMLS_CUI:C0520459]",,[DOID:77],DOID,8677
A specific developmental disorder that is characterized by abnormal eating habits that may involve either insufficient or excessive food intake to the detriment of an individual's physical and emotional health.,DOID:8670,eating disorder,,,,,,,[disease_ontology],,,,"[ICD10CM:F50, ICD10CM:F50.9, ICD9CM:307.50, NCI:C89332, SNOMEDCT_US_2016_03_01:192444003, SNOMEDCT_US_2016_03_01:192452000, SNOMEDCT_US_2016_03_01:72366004, UMLS_CUI:C0013473]","[DOID:11507, DOID:12128, DOID:12129, DOID:8689]",[DOID:0060038],DOID,8670
,DOID:8672,viral exanthem,,,,,,"[DOID:8730, DOID:8744, DOID:9213]",[disease_ontology],,,,"[ICD9CM:057.8, SNOMEDCT_US_2016_03_01:186577001, SNOMEDCT_US_2016_03_01:186583003, SNOMEDCT_US_2016_03_01:186585005, UMLS_CUI:C0029841]",[DOID:8743],[DOID:0050486],DOID,8672
,DOID:6835,recurrent anal cancer,,,,[true],,,[disease_ontology],,,,,,,DOID,6835
,NCBITaxon:7955,,,,,,,,,[http://purl.obolibrary.org/obo/RO_0001020],[http://purl.obolibrary.org/obo/DOID_0060517],,,,,NCBITaxon,7955
,DOID:2163,nasal cavity disease,,,,,,[DOID:4728],[disease_ontology],,,,"[NCI:C27102, SNOMEDCT_US_2016_03_01:195823002, SNOMEDCT_US_2016_03_01:232340005, SNOMEDCT_US_2016_03_01:232359007, UMLS_CUI:C0339820]","[DOID:10811, DOID:14683, DOID:4483, DOID:6148, DOID:9574]",[DOID:2825],DOID,2163
,DOID:3877,functional colonic disease,,,,,,,[disease_ontology],,,,"[MESH:D003109, UMLS_CUI:C0009374]",[DOID:3876],[DOID:5353],DOID,3877
,DOID:9815,"Recent retinal detachment, total or subtotal",,,,[true],,,[disease_ontology],,,,,,,DOID,9815
,DOID:7538,breast ductal adenoma,,,,,,,[disease_ontology],,,,"[NCI:C40384, UMLS_CUI:C1511307]",,[DOID:1625],DOID,7538
,DOID:7539,pregnancy adenoma,,,,,,,[disease_ontology],,,,"[NCI:C9473, SNOMEDCT_US_2016_03_01:128651002, UMLS_CUI:C1266023]",,[DOID:1625],DOID,7539
,DOID:6837,rete ovarii adenoma,,,,,,,[disease_ontology],,,,"[NCI:C40018, SNOMEDCT_US_2016_03_01:703654008, UMLS_CUI:C1514905]",[DOID:5725],"[DOID:4895, DOID:657]",DOID,6837
,DOID:7537,breast cystic hypersecretory carcinoma,,,,,,,[disease_ontology],,,,,,[DOID:4922],DOID,7537
An organ system benign neoplasm located_in gastrointestinal tract organs.,DOID:0050624,gastrointestinal system benign neoplasm,,,,,,,[disease_ontology],,,,,"[DOID:10087, DOID:10187, DOID:271, DOID:275, DOID:3117, DOID:3918, DOID:4148, DOID:4386, DOID:452, DOID:4610, DOID:5040, DOID:5125, DOID:5134, DOID:5140, DOID:5398, DOID:5561, DOID:7532, DOID:959, DOID:960]","[DOID:0060085, DOID:77]",DOID,50624
,DOID:7532,squamous papillomatosis,,,,,,,[disease_ontology],,,,"[NCI:C9009, SNOMEDCT_US_2016_03_01:82049002, UMLS_CUI:C1378340]",,[DOID:0050624],DOID,7532
,DOID:7533,subareolar duct papillomatosis,,,,,,,[disease_ontology],,,,[NCI:C9008],,[DOID:3003],DOID,7533
An anus carcinoma that derives_from epithelial cells of glandular origin located_in the anal gland.,DOID:7531,anal gland adenocarcinoma,,,,,,,[disease_ontology],,,,"[NCI:C5609, SNOMEDCT_US_2016_03_01:128655006, UMLS_CUI:C1266027]",,[DOID:3447],DOID,7531
,DOID:6663,papillotubular adenocarcinoma,,,,[true],,,[disease_ontology],,,,,,,DOID,6663
,DOID:6917,predominantly cortical thymoma,,,,,,,[disease_ontology],,,,"[NCI:C6887, SNOMEDCT_US_2016_03_01:128711009, UMLS_CUI:C1266094]",,[DOID:3282],DOID,6917
,DOID:6667,regressing nevus,,,,[true],,,[disease_ontology],,,,,,,DOID,6667
,DOID:6919,extramucosal (perianal) adenocarcinoma,,,,[true],,[DOID:6918],[disease_ontology],,,,,,,DOID,6919
,DOID:2658,dermoid cyst,,,,,,,[disease_ontology],,,,"[ICD10CM:K09.8, MESH:D003884, NCI:C9011, SNOMEDCT_US_2016_03_01:123151001, SNOMEDCT_US_2016_03_01:189117002, SNOMEDCT_US_2016_03_01:189845005, SNOMEDCT_US_2016_03_01:269641006, SNOMEDCT_US_2016_03_01:416529009, SNOMEDCT_US_2016_03_01:417137001, SNOMEDCT_US_2016_03_01:417609007, SNOMEDCT_US_2016_03_01:419952004, SNOMEDCT_US_2016_03_01:439575008, SNOMEDCT_US_2016_03_01:72277008, UMLS_CUI:C0011649]","[DOID:13691, DOID:5117, DOID:7071]",[DOID:2660],DOID,2658
,DOID:10302,parotid disease,,,,,,,[disease_ontology],,,,"[MESH:D010305, UMLS_CUI:C0030579]","[DOID:10301, DOID:9036]",[DOID:10854],DOID,10302
A degeneration of macula and posterior pole that is characterized by a loss of vision in the center of the visual field (the macula) resulting from damage to the retina and resulting in blurring of the sharp central vision.,DOID:10871,age related macular degeneration,[OMIM mapping confirmed by DO. [SN].],,,,,,[disease_ontology],,,,"[EFO:0001365, ICD10CM:H35.30, ICD9CM:362.50, MESH:D008268, NCI:C84391, OMIM:PS603075, SNOMEDCT_US_2016_03_01:155112007, SNOMEDCT_US_2016_03_01:18222007, SNOMEDCT_US_2016_03_01:193384000, SNOMEDCT_US_2016_03_01:193385004, SNOMEDCT_US_2016_03_01:267718000, SNOMEDCT_US_2016_03_01:302891003, UMLS_CUI:C0242383]","[DOID:0050817, DOID:0110014, DOID:0110015, DOID:0110017, DOID:0110018, DOID:0110019, DOID:0110020, DOID:0110021, DOID:0110022, DOID:0110023, DOID:0110024, DOID:0110025, DOID:0110026, DOID:0110027, DOID:0110028]",[DOID:2007],DOID,10871
,DOID:10300,Raynaud disease,[OMIM mapping confirmed by DO. [SN].],,,,,,[disease_ontology],,,,"[ICD10CM:I73.0, MESH:D011928, OMIM:179600, SNOMEDCT_US_2016_03_01:123266007, SNOMEDCT_US_2016_03_01:195295006, SNOMEDCT_US_2016_03_01:22954002, UMLS_CUI:C0034734]",,[DOID:341],DOID,10300
,DOID:10873,Kuhnt-Junius degeneration,,,,,,,[disease_ontology],,,,"[ICD10CM:H35.32, ICD9CM:362.52, SNOMEDCT_US_2016_03_01:11290001, SNOMEDCT_US_2016_03_01:16018000, SNOMEDCT_US_2016_03_01:414173003, UMLS_CUI:C0271084]",,[DOID:2007],DOID,10873
A cell type benign neoplasm that is composed_of epithelial tissue in which tumor cells form glands or glandlike structures.,DOID:657,adenoma,,,,,,[DOID:2655],[disease_ontology],,,,"[MESH:D000236, NCI:C2855, NCI:C4196, SNOMEDCT_US_2016_03_01:189578007, SNOMEDCT_US_2016_03_01:189579004, SNOMEDCT_US_2016_03_01:32048006, SNOMEDCT_US_2016_03_01:443416007, SNOMEDCT_US_2016_03_01:79041005, UMLS_CUI:C0001430, UMLS_CUI:C0334389]","[DOID:0050868, DOID:0050869, DOID:0050893, DOID:0050910, DOID:0050912, DOID:0050914, DOID:0050915, DOID:0050927, DOID:1625, DOID:2616, DOID:2634, DOID:2883, DOID:2891, DOID:3829, DOID:3892, DOID:3896, DOID:5381, DOID:5382, DOID:5385, DOID:5386, DOID:5387, DOID:5390, DOID:5398, DOID:5401, DOID:5403, DOID:6483, DOID:6837, DOID:7608]",[DOID:0060084],DOID,657
,DOID:10875,premature labor,,,,[true],,,[disease_ontology],,,,,,,DOID,10875
"A viral infectious disease that results_in infection in humans, has_material_basis_in Mumps virus, which is transmitted_by contact with the oronasal secretions of an infected person.",DOID:10304,Mumps virus infectious disease,,,,[true],,,[disease_ontology],,,,,,,DOID,10304
,DOID:10877,disorganized type schizophrenia chronic state with acute exacerbation,,,,[true],,,[disease_ontology],,,,,,,DOID,10877
"A Mumps virus infectious disease that results_in inflammation located_in meninges, has_material_basis_in Mumps virus, which is transmitted_by droplet spread of saliva or mucus from the mouth, nose, or throat of an infected person, or transmitted_by contaminated fomites. The infection has_symptom severe headache, and has_symptom neck stiffness.",DOID:10309,Mumps virus meningitis,,,,[true],,,[disease_ontology],,,,,,,DOID,10309
,DOID:2654,serous neoplasm,,,,[true],,,[disease_ontology],,,,,,,DOID,2654
A thyroid carcinoma that has_material_basis_in follicular cells.,DOID:3962,follicular thyroid carcinoma,[OMIM mapping confirmed by DO. [SN].],,,,,,[disease_ontology],,,,"[MESH:D018263, NCI:C8054, OMIM:188470, SNOMEDCT_US_2016_03_01:189642005, SNOMEDCT_US_2016_03_01:255028004, SNOMEDCT_US_2016_03_01:28173006, SNOMEDCT_US_2016_03_01:5257006, UMLS_CUI:C0206682]","[DOID:3964, DOID:3973]","[DOID:299, DOID:3963]",DOID,3962
,DOID:5786,recurrent childhood cancer of liver,,,,[true],,,[disease_ontology],,,,,,,DOID,5786
A leukemia that arises from changes in the tissues forming white blood cells and characterized by a normal or decreased number of white blood cells in the circulating blood.,DOID:6004,aleukemic leukemia,,,,,,,[disease_ontology],,,,"[NCI:C4982, SNOMEDCT_US_2016_03_01:112688008, SNOMEDCT_US_2016_03_01:154602005, SNOMEDCT_US_2016_03_01:190028007, SNOMEDCT_US_2016_03_01:269633006, SNOMEDCT_US_2016_03_01:302856006, UMLS_CUI:C0877858]",[DOID:6003],[DOID:1240],DOID,6004
,DOID:6001,breast fibrosarcoma,,,,,,,[disease_ontology],,,,"[NCI:C5185, UMLS_CUI:C1332630]",,"[DOID:3017, DOID:3355]",DOID,6001
A heart disease that is characterized by any structural or functional cardiac disorder that impairs the ability of the heart to fill with or pump a sufficient amount of blood throughout the body.,DOID:6000,congestive heart failure,,,,,,[DOID:395],[disease_ontology],,,,"[ICD10CM:I50, ICD10CM:I50.9, ICD9CM:428, ICD9CM:428.0, ICD9CM:428.9, MESH:D006333, NCI:C3080, NCI:C50577, SNOMEDCT_US_2016_03_01:155374007, SNOMEDCT_US_2016_03_01:155375008, SNOMEDCT_US_2016_03_01:155377000, SNOMEDCT_US_2016_03_01:195108009, SNOMEDCT_US_2016_03_01:195117009, SNOMEDCT_US_2016_03_01:266248006, SNOMEDCT_US_2016_03_01:266308000, SNOMEDCT_US_2016_03_01:42343007, SNOMEDCT_US_2016_03_01:84114007, UMLS_CUI:C0018801, UMLS_CUI:C0018802]","[DOID:0060319, DOID:14172, DOID:8515, DOID:9651, DOID:9775]",[DOID:114],DOID,6000
,DOID:6003,aleukemic leukemia cutis,,,,,,,[disease_ontology],,,,"[NCI:C4983, UMLS_CUI:C0887846]",[DOID:6958],[DOID:6004],DOID,6003
,DOID:1631,benign breast phyllodes tumor,,,,,,"[DOID:1633, DOID:2608]",[disease_ontology],,,,"[ICD10CM:D48.6, MESH:D003557, NCI:C2977, NCI:C4274, NCI:C5196, SNOMEDCT_US_2016_03_01:154641007, SNOMEDCT_US_2016_03_01:16566002, SNOMEDCT_US_2016_03_01:189505009, SNOMEDCT_US_2016_03_01:189825002, SNOMEDCT_US_2016_03_01:269651007, SNOMEDCT_US_2016_03_01:71232009, UMLS_CUI:C0010701, UMLS_CUI:C0334501, UMLS_CUI:C1332533]",,[DOID:0060082],DOID,1631
A bone inflammation disease that is located_in joint.,DOID:381,arthropathy,,,,,,"[DOID:13871, DOID:13960, DOID:1843, DOID:1903, DOID:226, DOID:2317, DOID:2318, DOID:546, DOID:9489]",[disease_ontology],,,,"[ICD10CM:M00-M02, ICD10CM:M12.9, ICD10CM:M19.90, ICD10CM:M25.9, ICD9CM:711, ICD9CM:716.9, ICD9CM:716.90, ICD9CM:719.9, ICD9CM:719.90, MESH:D007592, NCI:C35760, NCI:C78402, SNOMEDCT_US_2016_03_01:156508002, SNOMEDCT_US_2016_03_01:156514009, SNOMEDCT_US_2016_03_01:156616003, SNOMEDCT_US_2016_03_01:196415003, SNOMEDCT_US_2016_03_01:201455003, SNOMEDCT_US_2016_03_01:202059001, SNOMEDCT_US_2016_03_01:202061005, SNOMEDCT_US_2016_03_01:202073005, SNOMEDCT_US_2016_03_01:202634006, SNOMEDCT_US_2016_03_01:202635007, SNOMEDCT_US_2016_03_01:202645009, SNOMEDCT_US_2016_03_01:202647001, SNOMEDCT_US_2016_03_01:203721006, SNOMEDCT_US_2016_03_01:203747002, SNOMEDCT_US_2016_03_01:227588009, SNOMEDCT_US_2016_03_01:267888004, SNOMEDCT_US_2016_03_01:267904003, SNOMEDCT_US_2016_03_01:268051001, SNOMEDCT_US_2016_03_01:268056006, SNOMEDCT_US_2016_03_01:268070006, SNOMEDCT_US_2016_03_01:363162000, SNOMEDCT_US_2016_03_01:371412008, SNOMEDCT_US_2016_03_01:396233005, SNOMEDCT_US_2016_03_01:396275006, SNOMEDCT_US_2016_03_01:399269003, SNOMEDCT_US_2016_03_01:48548006, SNOMEDCT_US_2016_03_01:80843008, SNOMEDCT_US_2016_03_01:8316001, SNOMEDCT_US_2016_03_01:83486002, UMLS_CUI:C0022408, UMLS_CUI:C0157749]","[DOID:10393, DOID:1123, DOID:12225, DOID:13781, DOID:14107, DOID:14276, DOID:14284, DOID:14286, DOID:1670, DOID:2092, DOID:227, DOID:2965, DOID:528, DOID:6227, DOID:801, DOID:970, DOID:9754, DOID:9898]",[DOID:3342],DOID,381
,DOID:1637,breast angiomatosis,,,,,,,[disease_ontology],"[http://purl.obolibrary.org/obo/RO_0001025, http://purl.obolibrary.org/obo/RO_0001025]","[http://purl.obolibrary.org/obo/UBERON_0000310, http://purl.obolibrary.org/obo/UBERON_0000310]",,"[NCI:C40381, UMLS_CUI:C1511284]",[DOID:6491],"[DOID:1271, DOID:3463]",DOID,1637
,DOID:384,Wolff-Parkinson-White syndrome,"[OMIM mapping confirmed by DO. [LS].
OMIM mapping confirmed by DO. [SN].]",,,,,[DOID:10392],[disease_ontology],,,,"[ICD10CM:I45.6, ICD9CM:426.7, MESH:D014927, NCI:C35132, OMIM:194200, SNOMEDCT_US_2016_03_01:155360000, SNOMEDCT_US_2016_03_01:17869006, SNOMEDCT_US_2016_03_01:195057009, SNOMEDCT_US_2016_03_01:195061003, SNOMEDCT_US_2016_03_01:251115003, SNOMEDCT_US_2016_03_01:266304003, SNOMEDCT_US_2016_03_01:74390002, UMLS_CUI:C0043202, UMLS_CUI:C0392470]",,[DOID:10273],DOID,384
,DOID:386,postpericardiotomy syndrome,,,,[true],,,[disease_ontology],,,,,,,DOID,386
,DOID:5963,schistosoma hematobium-related bladder squamous cell carcinoma,,,,[true],,,[disease_ontology],,,,,,,DOID,5963
,DOID:12651,disorder of optic chiasm associated with inflammatory disorder,,,,[true],,,[disease_ontology],,,,,,,DOID,12651
,DOID:12657,vestibulocochlear nerve disease,,,,,,,[disease_ontology],,,,"[ICD10CM:H93.3, ICD10CM:H93.3X, ICD9CM:388.5, MESH:D000160, NCI:C27207, SNOMEDCT_US_2016_03_01:194402005, SNOMEDCT_US_2016_03_01:77949003, UMLS_CUI:C0001163]","[DOID:12683, DOID:2814]","[DOID:2889, DOID:5656]",DOID,12657
,UBERON:0000964,,,,,,,,,,,,,,,UBERON,964
,UBERON:0000966,,,,,,,,,,,,,,,UBERON,966
,DOID:0060440,epithelial and subepithelial dystrophy,,[elvira],[2015-10-16T16:37:13Z],,,,[disease_ontology],,,,,"[DOID:0060447, DOID:0060449, DOID:0060450, DOID:0060451, DOID:0060454]",[DOID:2566],DOID,60440
,DOID:0060441,epithelial-stromal TGFBI dystrophy,,[elvira],[2015-10-16T16:39:25Z],,,,[disease_ontology],,,,,"[DOID:0060444, DOID:0060453, DOID:0060455, DOID:12318, DOID:8943]",[DOID:2566],DOID,60441
